"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1137","4.8784941344943100E-1","6.6876840529053028E-1","2.3507591129041800E-35","-2.5225473105911178E-1","1.3746540183497780E-1","-8.2082566466012545E-36","2.9978836592143598E+0","2.4328007835728076E+1","1.0783763660727881E+2","2.1100449055843802E+0","1.215058560962404E-2"
"1136","4.8784941344943100E-1","6.6867639387907563E-1","5.2590147887850615E-35","-2.5244450525137330E-1","1.3745369220598008E-1","2.8193056510121744E-34","2.9978794326155001E+0","2.4334580268468137E+1","1.0786676992630083E+2","2.1414999053229899E+0","1.215058560962404E-2"
"1135","4.8784941344943100E-1","6.7560589912026736E-1","-3.5093649159830130E-35","-2.3834678514037111E-1","1.3887644707231286E-1","1.8877704590236673E-36","2.9978753268216001E+0","2.3779457235065259E+1","1.0540610169762182E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1134","4.8784941344943100E-1","6.7568508403395455E-1","2.0620466800826873E-35","-2.3819019851259352E-1","1.3889553239651808E-1","6.9555470106093280E-35","2.9978714585760202E+0","2.3772627374453037E+1","1.0537582728996163E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1133","4.8784941344943100E-1","6.7576423035560074E-1","-5.0476278437285974E-35","-2.3803383721896185E-1","1.3891458075739527E-1","-7.3458478692807906E-35","2.9978675115607101E+0","2.3765796456268415E+1","1.0534554819444912E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1132","4.8784941344943100E-1","6.7584334054563389E-1","-4.1234137774938054E-38","-2.3787769739946690E-1","1.3893358972655281E-1","-4.3348007225502696E-35","2.9978634861825499E+0","2.3758964524837392E+1","1.0531526460756608E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1131","4.8784941344943100E-1","6.6825875800097323E-1","1.1954336737481106E-34","-2.5330588281617272E-1","1.3740405418430426E-1","7.3767413301883389E-35","2.9978589249228298E+0","2.4364089667903730E+1","1.0799757487812106E+2","2.2844604133255499E+0","1.215058560962404E-2"
"1130","4.8784941344943100E-1","6.6816513317366111E-1","-1.2861414300132816E-34","-2.5349897136962957E-1","1.3739372811961584E-1","-1.2068580094701647E-34","2.9978540336553001E+0","2.4370632208121606E+1","1.0802657569394074E+2","2.3165378015210898E+0","1.215058560962404E-2"
"1129","4.8784941344943100E-1","6.6807120390101493E-1","-8.1954915126352937E-35","-2.5369267796267680E-1","1.3738366768323809E-1","-2.3921016165645845E-34","2.9978490197141099E+0","2.4377169141572409E+1","1.0805555165690301E+2","2.3487252610728100E+0","1.215058560962404E-2"
"1128","4.8784941344943100E-1","6.7619895464666069E-1","-3.7205371955672078E-35","-2.3717770620279038E-1","1.3901857846399651E-1","-3.1796111999285139E-35","2.9978444130433402E+0","2.3728209471799271E+1","1.0517893810455946E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1127","4.8784941344943100E-1","6.7627790956444300E-1","2.0627216709794485E-35","-2.3702271615568618E-1","1.3903732822194856E-1","-1.6666535431492640E-36","2.9978399638474800E+0","2.3721372749903434E+1","1.0514863328320432E+2","1.0000000002351299E+0","1.215058560962404E-2"
