"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1341","1.1087612818335100E+0","-2.5574502597361663E-20","-1.9487575919956954E-1","-1.0161483353288059E-3","-2.2096295691839496E-1","-8.5320122058572898E-3","3.0229484449771702E+0","5.5110904442319626E+0","2.4428756051374691E+1","2.3741113184517201E+2","1.215058560962404E-2"
"1340","1.1087633813539080E+0","-2.5574530469208904E-20","-1.9487041684769479E-1","-1.0416063899956289E-3","-2.2096951536192561E-1","-8.7465449219856009E-3","3.0229462686028001E+0","5.5111258069016795E+0","2.4428912801847321E+1","2.3740738807867800E+2","1.215058560962404E-2"
"1339","1.1087655332671449E+0","-2.5574586445170202E-20","-1.9486494115794953E-1","-1.0670606084920225E-3","-2.2097623757716855E-1","-8.9611033662308423E-3","3.0229440377804400E+0","5.5111620550885645E+0","2.4429073477511000E+1","2.3740355086177900E+2","1.215058560962404E-2"
"1338","1.1087677375988301E+0","-2.5574601900165229E-20","-1.9485933206389774E-1","-1.0925108990032563E-3","-2.2098312365170772E-1","-9.1756882128379604E-3","3.0229417524736100E+0","5.5111991894522010E+0","2.4429238081289434E+1","2.3739962025254400E+2","1.215058560962404E-2"
"1337","1.1087699943750460E+0","-2.5574714221168031E-20","-1.9485358949742709E-1","-1.1179571698008333E-3","-2.2099017367542481E-1","-9.3903001388874752E-3","3.0229394126447500E+0","5.5112372106620340E+0","2.4429406616150033E+1","2.3739559608518601E+2","1.215058560962404E-2"
"1336","1.1087723036225612E+0","-2.5574766460037772E-20","-1.9484771338871934E-1","-1.1433993292891955E-3","-2.2099738774017441E-1","-9.6049398244438863E-3","3.0229370182554200E+0","5.5112761194103053E+0","2.4429579085161279E+1","2.3739147836463400E+2","1.215058560962404E-2"
"1335","1.1087746653691510E+0","-2.5574751098722157E-20","-1.9484170366577880E-1","-1.1688372859358493E-3","-2.2100476594132110E-1","-9.8196079524218369E-3","3.0229345692661100E+0","5.5113159164009371E+0","2.4429755491443398E+1","2.3738726710545799E+2","1.215058560962404E-2"
"1334","1.1087770796429151E+0","-2.5574789767399485E-20","-1.9483556025523180E-1","-1.1942709483492083E-3","-2.2101230837535601E-1","-1.0034305208814976E-2","3.0229320656364300E+0","5.5113566023603395E+0","2.4429935838216334E+1","2.3738296216619599E+2","1.215058560962404E-2"
"1333","1.1087795464726820E+0","-2.5574928459963367E-20","-1.9482928308182096E-1","-1.2197002252224290E-3","-2.2102001514142017E-1","-1.0249032282591580E-2","3.0229295073249398E+0","5.5113981780295216E+0","2.4430120128764710E+1","2.3737856354445000E+2","1.215058560962404E-2"
"1332","1.1087820658881482E+0","-2.5574995098651515E-20","-1.9482287206832313E-1","-1.2451250253359843E-3","-2.2102788634134446E-1","-1.0463789865734140E-2","3.0229268942892600E+0","5.5114406441687427E+0","2.4430308366458501E+1","2.3737407117175999E+2","1.215058560962404E-2"
"1331","1.1087846379196182E+0","-2.5575059914648230E-20","-1.9481632713576241E-1","-1.2705452575654528E-3","-2.2103592207921136E-1","-1.0678578653286827E-2","3.0229242264859901E+0","5.5114840015548223E+0","2.4430500554741069E+1","2.3736948500010999E+2","1.215058560962404E-2"
"1330","1.1087872625982964E+0","-2.5575083393527389E-20","-1.9480964820314298E-1","-1.2959608308640710E-3","-2.2104412246193389E-1","-1.0893399343344634E-2","3.0229215038707600E+0","5.5115282509832229E+0","2.4430696697138430E+1","2.3736480495345299E+2","1.215058560962404E-2"
"1329","1.1087899399555994E+0","-2.5575041601580797E-20","-1.9480283518807712E-1","-1.3213716542789036E-3","-2.2105248759769949E-1","-1.1108252637117936E-2","3.0229187263981498E+0","5.5115733932659685E+0","2.4430896797250007E+1","2.3736003106966399E+2","1.215058560962404E-2"
