"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1046","9.0458884061135270E-1","4.5661048035367441E-26","-1.4330534445453888E-1","7.9354608371297505E-15","-5.8927456171668419E-2","-2.2345607249424303E-14","3.0907115283779998E+0","3.8388231541813984E+0","1.7016174077857141E+1","4.0284904058128301E+0","1.215058560962404E-2"
"1045","9.0531620553815939E-1","1.0952606169958639E-25","-1.4488690643674260E-1","-2.7917503506653197E-14","-4.1436035318109944E-2","6.0709593723166328E-14","3.0906869974817099E+0","3.6112333386544830E+0","1.6007347215089293E+1","7.4229407718320797E+0","1.215058560962404E-2"
"1044","9.0461391439520200E-1","-3.8960798617235728E-26","-1.4328250008711738E-1","-2.0360648225610443E-14","-5.9492039674782109E-2","3.0794566923992866E-14","3.0906699058829799E+0","3.8454563680191884E+0","1.7045576818443546E+1","4.1746234445018100E+0","1.215058560962404E-2"
"1043","9.0538786064150789E-1","2.7298808826800849E-26","-1.4495689289388433E-1","-6.7669213463932999E-14","-4.1002455630857845E-2","1.8313421640239645E-13","3.0906432418395200E+0","3.6047636848919336E+0","1.5978669479693464E+1","7.6775074380631896E+0","1.215058560962404E-2"
"1042","9.0464132489756288E-1","-3.7919951656090395E-26","-1.4326082915130320E-1","-5.2938980477903631E-14","-6.0059439895497883E-2","3.8993179921154578E-14","3.0906259752242300E+0","3.8520925162343471E+0","1.7074992566108975E+1","4.3202670062974500E+0","1.215058560962404E-2"
"1041","9.0546262148452095E-1","1.4061311169145914E-25","-1.4502831100336441E-1","3.4222638548451969E-14","-4.0573532003507939E-2","-2.2525565054153360E-14","3.0905970676151600E+0","3.5983016395672114E+0","1.5950025469868550E+1","7.9248079957575204E+0","1.215058560962404E-2"
"1040","9.0467105352785215E-1","2.8735339138633240E-26","-1.4324032256515706E-1","2.5382908550507121E-14","-6.0629617164892104E-2","6.8695620122062814E-15","3.0905797430818600E+0","3.8587315717657060E+0","1.7104421200900635E+1","4.4655299880760699E+0","1.215058560962404E-2"
"1039","9.0554050927254104E-1","6.1425932777658234E-26","-1.4510116340527976E-1","8.5775933464629817E-14","-4.0149323919863568E-2","-1.6389227179787532E-13","3.0905484782590600E+0","3.5918474514623271E+0","1.5921416288379085E+1","8.1649289249382697E+0","1.215058560962404E-2"
"1038","9.0470308188689297E-1","-4.7362421535016450E-26","-1.4322097124050090E-1","-4.4854834248720277E-14","-6.1202532328601442E-2","3.3182608596610985E-14","3.0905312162105201E+0","3.8653735115394956E+0","1.7133862620540487E+1","4.6105064322972700E+0","1.215058560962404E-2"
"1037","9.0472570275478226E-1","1.3457042090999486E-27","-1.4320870768102645E-1","-3.1663188077447708E-14","-6.1585977718081879E-2","3.5230576178904808E-14","3.0904975934799301E+0","3.8698030641107888E+0","1.7153497293619409E+1","4.7070389823187799E+0","1.215058560962404E-2"
"1036","9.0564926014956737E-1","4.0864712803131603E-26","-1.4520053492073781E-1","5.9612117324409343E-14","-3.9591151784859918E-2","-9.6405373249164137E-14","3.0904799424960601E+0","3.5832545328725978E+0","1.5883326855058765E+1","8.4740453016123407E+0","1.215058560962404E-2"
"1035","9.0476152363376472E-1","5.1824759765548901E-26","-1.4319126159797999E-1","-3.0730914446829685E-14","-6.2163370402951022E-2","3.1880582218478443E-14","3.0904452572513299E+0","3.8764497701714569E+0","1.7182959840558951E+1","4.8517141290754902E+0","1.215058560962404E-2"
"1034","9.0573452569716417E-1","-2.4090424568001862E-25","-1.4527674213965605E-1","3.1336850876384879E-14","-3.9178179542246512E-2","-2.6938901836534079E-14","3.0904257341289401E+0","3.5768196853889922E+0","1.5854803403847882E+1","8.6976768387698193E+0","1.215058560962404E-2"
"1033","9.0479959612628880E-1","3.3866997416253358E-26","-1.4317494655521484E-1","-1.5248944611011367E-14","-6.2743399024861049E-2","4.3686944830642648E-14","3.0903906446192901E+0","3.8830993176283766E+0","1.7212434982424412E+1","4.9962981763884704E+0","1.215058560962404E-2"
"1032","9.0582298764722147E-1","2.4657089769037981E-25","-1.4535438967332287E-1","-6.7071922631260007E-14","-3.8770123056356673E-2","1.8827553337851275E-13","3.0903691258722299E+0","3.5703935752849150E+0","1.5826318682415653E+1","8.9143323285037308E+0","1.215058560962404E-2"
"1031","9.0483990254916968E-1","3.4630990900853759E-26","-1.4315975349084989E-1","-1.1421120709285531E-14","-6.3326026243805136E-2","5.3190256083494000E-16","3.0903337625554701E+0","3.8897516971215822E+0","1.7241922677726308E+1","5.1408484159113002E+0","1.215058560962404E-2"
"1030","9.0591466640056795E-1","-8.6184078479205611E-26","-1.4543347845172533E-1","-3.9540659639884122E-14","-3.8367042851087614E-2","1.4073103844616673E-13","3.0903101234686199E+0","3.5639764817841253E+0","1.5797873928464332E+1","9.1240574071379097E+0","1.215058560962404E-2"
"1029","9.0488242541733332E-1","2.2825397159755301E-26","-1.4314567336275047E-1","-1.3617315095528538E-15","-6.3911215193061977E-2","-9.5968928629613830E-15","3.0902746180765202E+0","3.8964069027885757E+0","1.7271422900478207E+1","5.2854153434426001E+0","1.215058560962404E-2"
"1028","9.0600958212413185E-1","-3.4197990898722856E-26","-1.4551400898058642E-1","2.2529049367815668E-14","-3.7968999602226848E-2","-1.7894863224441809E-14","3.0902487332222099E+0","3.5575686910478717E+0","1.5769470410447671E+1","9.3268938308398308E+0","1.215058560962404E-2"
"1027","9.0492714744458558E-1","-7.6068721191654077E-27","-1.4313269715356924E-1","1.1198775303491166E-14","-6.4498929469300845E-2","2.7263115123044861E-14","3.0902132182385702E+0","3.9030649321627253E+0","1.7300935639746392E+1","5.4300435927781701E+0","1.215058560962404E-2"
"1026","9.0610775473210980E-1","-4.2664480475534365E-26","-1.4559598133064849E-1","-8.0243957286331828E-14","-3.7576054101524474E-2","2.2513353045723673E-13","3.0901849620099902E+0","3.5511704961225625E+0","1.5741109427338944E+1","9.5228807709036598E+0","1.215058560962404E-2"
