"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1129","4.8784941344943100E-1","9.2338168484511396E-1","5.7548199109385674E-25","8.9537891512408610E-2","-3.6966091239619435E-2","-1.3182673990892518E-25","2.9858936501512101E+0","6.5809420644700030E+0","2.9171037911277153E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1128","4.8784941344943100E-1","9.2489526174024184E-1","5.4423793661855505E-24","9.1872740367568997E-2","-3.7957270104865749E-2","-2.4565083159024556E-24","2.9857817643608202E+0","6.5808494200788470E+0","2.9170627250763779E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1127","4.8784941344943100E-1","9.2640863687829189E-1","9.3628631937886172E-24","9.4205955564916080E-2","-3.8949077926458700E-2","-4.1299868168653097E-24","2.9856670076740999E+0","6.5807544451920661E+0","2.9170206259970097E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1126","4.8784941344943100E-1","9.2792178341249998E-1","-1.1303164819010577E-25","9.6537504736094584E-2","-3.9941494139157326E-2","4.6192279165579075E-26","2.9855493829148001E+0","6.5806571456400826E+0","2.9169774964740348E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1125","4.8784941344943100E-1","9.2943467458056162E-1","7.3239312250351228E-25","9.8867355708466081E-2","-4.0934498250758691E-2","-2.9589371998725345E-25","2.9854288929710102E+0","6.5805575273824743E+0","2.9169333391491278E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1124","4.8784941344943100E-1","9.3094728370924151E-1","-3.4012898591247874E-24","1.0119547651043734E-1","-4.1928069845661879E-2","1.3008995926142101E-24","2.9853055407944300E+0","6.5804555965067308E+0","2.9168881567206626E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1123","4.8784941344943100E-1","9.3245958421891395E-1","3.1558768583676288E-24","1.0352183537700375E-1","-4.2922188587824227E-2","-9.8354465877766905E-25","2.9851793293996098E+0","6.5803513592268486E+0","2.9168419519430877E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1122","4.8784941344943100E-1","9.3397154962807116E-1","-3.0330410385460757E-26","1.0584640075494006E-1","-4.3916834224179344E-2","-1.6145792557526530E-25","2.9850502618632002E+0","6.5802448218814380E+0","2.9167947276260900E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1121","4.8784941344943100E-1","9.3548315355775369E-1","1.0902681454922496E-23","1.0816914130802062E-1","-4.4911986587738199E-2","-4.8575799135100284E-24","2.9849183413231302E+0","6.5801359909322947E+0","2.9167464866339607E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1120","4.8784941344943100E-1","9.3699436973593608E-1","2.7789407873092270E-24","1.1049002592210679E-1","-4.5907625600728787E-2","-1.3480351703590969E-24","2.9847835709778501E+0","6.5800248729628921E+0","2.9166972318849243E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1119","4.8784941344943100E-1","9.3850517200186434E-1","6.6997942197427351E-25","1.1280902371011998E-1","-4.6903731277792828E-2","2.5757312119041457E-25","2.9846459540854502E+0","6.5799114746761331E+0","2.9166469663501466E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1118","4.8784941344943100E-1","9.4001553431029283E-1","6.9044273468439892E-24","1.1512610401694591E-1","-4.7900283728891546E-2","-2.6927015390151001E-24","2.9845054939628599E+0","6.5797958028933978E+0","2.9165956930533092E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1117","4.8784941344943100E-1","9.4152543073567607E-1","8.8650625930291753E-25","1.1744123642419711E-1","-4.8897263162329715E-2","-4.9380887146031075E-25","2.9843621939849099E+0","6.5796778645538980E+0","2.9165434150703234E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1116","4.8784941344943100E-1","9.4303483547633371E-1","-5.4920138285480748E-24","1.1975439075487807E-1","-4.9894649887874308E-2","2.8259247727489269E-24","2.9842160575835299E+0","6.5795576667095323E+0","2.9164901355270530E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1115","4.8784941344943100E-1","9.4454372285847366E-1","4.8349188079904949E-24","1.2206553707794425E-1","-5.0892424319492681E-2","-2.2207721249693366E-24","2.9840670882467699E+0","6.5794352165264369E+0","2.9164358575999973E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1114","4.8784941344943100E-1","9.4605206734019498E-1","2.3577861687312237E-24","1.2437464571275240E-1","-5.1890566978260610E-2","-1.0744890330816547E-24","2.9839152895178800E+0","6.5793105212818954E+0","2.9163805845149245E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1113","4.8784941344943100E-1","9.4755984351538958E-1","-4.0815138471262449E-24","1.2668168723336098E-1","-5.2889058495133402E-2","1.5119736692434227E-24","2.9837606649944299E+0","6.5791835883638283E+0","2.9163243195466446E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1112","4.8784941344943100E-1","9.4906702611760596E-1","4.8294521116953201E-24","1.2898663247277242E-1","-5.3887879613766072E-2","-2.0455030143436395E-24","2.9836032183272900E+0","6.5790544252668299E+0","2.9162670660172509E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1111","4.8784941344943100E-1","9.5057359002381747E-1","-2.9809150492923770E-24","1.3128945252698365E-1","-5.4887011193272557E-2","1.0415701055517230E-24","2.9834429532196598E+0","6.5789230395905802E+0","2.9162088272954183E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1110","4.8784941344943100E-1","9.5207951025807325E-1","1.9434596547408315E-24","1.3359011875900589E-1","-5.5886434210606448E-2","-1.2417150199558942E-24","2.9832798734261399E+0","6.5787894390410333E+0","2.9161496067969303E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1109","4.8784941344943100E-1","9.5358476199514475E-1","6.6019121937633087E-24","1.3588860280265810E-1","-5.6886129763429674E-2","-2.7493965238205467E-24","2.9831139827516400E+0","6.5786536314250892E+0","2.9160894079823144E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1108","4.8784941344943100E-1","9.5508932056404305E-1","7.8041356463263551E-25","1.3818487656633305E-1","-5.7886079072494469E-2","-4.3493643613382630E-25","2.9829452850504401E+0","6.5785156246501471E+0","2.9160282343566479E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1107","4.8784941344943100E-1","9.5659316145144657E-1","-5.9916750976712909E-24","1.4047891223656012E-1","-5.8886263484109781E-2","2.1931100650152896E-24","2.9827737842251199E+0","6.5783754267228218E+0","2.9159660894689857E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1106","4.8784941344943100E-1","9.5809626030512296E-1","-4.2102933200103673E-24","1.4277068228151693E-1","-5.9886664472763272E-2","1.7389616169881085E-24","2.9825994842255201E+0","6.5782330457438229E+0","2.9159029769100915E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1105","4.8784941344943100E-1","9.5959859293712868E-1","-1.4583678534390964E-24","1.4506015945435269E-1","-6.0887263643108105E-2","1.5964336999289079E-25","2.9824223890477102E+0","6.5780884899111411E+0","2.9158389003138513E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1104","4.8784941344943100E-1","9.6110013532703931E-1","-1.8622473472854388E-24","1.4734731679640153E-1","-6.1888042732464045E-2","8.6228860116896349E-25","2.9822425027329200E+0","6.5779417675150720E+0","2.9157738633550661E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1103","4.8784941344943100E-1","9.6260086362507358E-1","3.0253388893162482E-24","1.4963212764028588E-1","-6.2888983613121591E-2","-1.0633081344674753E-24","2.9820598293664302E+0","6.5777928869352342E+0","2.9157078697481300E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1102","4.8784941344943100E-1","9.6410075415507435E-1","-1.4223337005684925E-24","1.5191456561287964E-1","-6.3890068294274016E-2","6.6990666082245704E-25","2.9818743730765598E+0","6.5776418566418426E+0","2.9156409232475966E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1101","4.8784941344943100E-1","9.6559978341747377E-1","-6.0024799739194164E-24","1.5419460463811280E-1","-6.4891278924393697E-2","2.0888428039648940E-24","2.9816861380335000E+0","6.5774886851901133E+0","2.9155730276456975E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1100","4.8784941344943100E-1","9.6709792809210804E-1","2.8156599084793906E-24","1.5647221893970972E-1","-6.5892597793033941E-2","-1.2630679219004848E-24","2.9814951284482700E+0","6.5773333812212122E+0","2.9155041867727615E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1099","4.8784941344943100E-1","9.6859516504096910E-1","4.6084692385543229E-25","1.5874738304371719E-1","-6.6894007332910246E-2","-7.7679700595704027E-26","2.9813013485715998E+0","6.5771759534595571E+0","2.9154344044960215E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1098","4.8784941344943100E-1","9.7009147131088624E-1","-2.3099608115211831E-25","1.6102007178100938E-1","-6.7895490121779145E-2","2.9841841928838299E-25","2.9811048026928200E+0","6.5770164107083229E+0","2.9153636847176202E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1097","4.8784941344943100E-1","9.7158682413607200E-1","-3.0315437971591120E-24","1.6329026028953664E-1","-6.8897028884307612E-2","1.3196791608200841E-24","2.9809054951386900E+0","6.5768547618513331E+0","2.9152920313754482E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1096","4.8784941344943100E-1","9.7308120094057926E-1","-1.2928960198924981E-25","1.6555792401646915E-1","-6.9898606493787999E-2","3.4446309065708886E-25","2.9807034302724098E+0","6.5766910158498693E+0","2.9152194484417329E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1095","4.8784941344943100E-1","9.7457457934073899E-1","4.9847787904221563E-24","1.6782303872034621E-1","-7.0900205973949651E-2","-1.4655371103237084E-24","2.9804986124923301E+0","6.5765251817384236E+0","2.9151459399211507E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1094","4.8784941344943100E-1","9.7606693714740711E-1","-3.0085431410422158E-25","1.7008558047289843E-1","-7.1901810500557509E-2","-1.3769679478645016E-25","2.9802910462309602E+0","6.5763572686247649E+0","2.9150715098508602E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1093","4.8784941344943100E-1","9.7755825236818217E-1","1.9430634114103643E-24","1.7234552566090827E-1","-7.2903403402916414E-2","-4.8430499500265289E-25","2.9800807359537398E+0","6.5761872856876105E+0","2.9149961622994699E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1092","4.8784941344943100E-1","9.7904850320947845E-1","-5.5901093806470984E-24","1.7460285098778533E-1","-7.3904968165407564E-2","2.2495580253275407E-24","2.9798676861579900E+0","6.5760152421757585E+0","2.9149199013666511E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1091","4.8784941344943100E-1","9.8053766807858567E-1","-2.2121258177139636E-24","1.7685753347514616E-1","-7.4906488429057394E-2","5.6239269567187309E-25","2.9796519013717200E+0","6.5758411474028575E+0","2.9148427311808224E+1","1.0000000000000000E+0","1.215058560962404E-2"
