"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"993","-1.6930167258285300E+0","3.3311059226071763E-23","1.2673838033167159E-1","-6.2331653259722592E-13","1.2767009473099182E+0","-1.9248690805246758E-13","2.4174730399764202E+0","6.2390876938304096E+0","2.7655715833013808E+1","1.3814127212562299E+0","1.215058560962404E-2"
"992","-1.6928298741665957E+0","6.6988887031904078E-23","1.2987094578338731E-1","-6.0606931220651736E-13","1.2765577413616529E+0","-1.9046665068095615E-13","2.4171699111203901E+0","6.2390846878810002E+0","2.7655702508680708E+1","1.3813408835933900E+0","1.215058560962404E-2"
"991","-1.6926384664867402E+0","5.6761552863525836E-23","1.3300315129596996E-1","-5.1226475415656369E-13","1.2764110447671064E+0","-1.9852167235534869E-13","2.4168594209786098E+0","6.2390816075626105E+0","2.7655688854695661E+1","1.3812673053785001E+0","1.215058560962404E-2"
"990","-1.6924425037308160E+0","-2.7859064587760942E-23","1.3613498822343173E-1","-5.2831627995209837E-13","1.2762608583311192E+0","-1.8475297040653178E-13","2.4165415732445101E+0","6.2390784528123291E+0","2.7655674870779809E+1","1.3811919877798000E+0","1.215058560962404E-2"
"989","-1.6922419868641441E+0","2.3865397029026364E-23","1.3926644792339762E-1","-5.4947467389244591E-13","1.2761071828798760E+0","-1.8812458628507134E-13","2.4162163716959202E+0","6.2390752235657523E+0","2.7655660556647675E+1","1.3811149319481200E+0","1.215058560962404E-2"
"988","-1.6920369168736897E+0","3.8674547931960862E-23","1.4239752175701711E-1","-7.4055883320120351E-13","1.2759500192576152E+0","-2.1058271299206190E-13","2.4158838201984598E+0","6.2390719197569151E+0","2.7655645912006843E+1","1.3810361391675301E+0","1.215058560962404E-2"
"987","-1.6918272947685027E+0","-4.7367985236155154E-23","1.4552820108908640E-1","-1.0067913122196481E-12","1.2757893683274348E+0","-2.1553720222108552E-13","2.4155439227046500E+0","6.2390685413183435E+0","2.7655630936558239E+1","1.3809556106393699E+0","1.215058560962404E-2"
"986","-1.6916131215797687E+0","1.6056236094261019E-23","1.4865847728812895E-1","-1.0657532063729902E-12","1.2756252309713967E+0","-2.3385323299117425E-13","2.4151966832536802E+0","6.2390650881810377E+0","2.7655615629996007E+1","1.3808733476536601E+0","1.215058560962404E-2"
"985","-1.6913943983606756E+0","2.6064310813151139E-23","1.5178834172646449E-1","-1.1356558178489223E-12","1.2754576080903552E+0","-2.3139790740006288E-13","2.4148421059713900E+0","6.2390615602744344E+0","2.7655599992007364E+1","1.3807893514946701E+0","1.215058560962404E-2"
"984","-1.6911711261867064E+0","4.7999021097298516E-23","1.5491778578031795E-1","-1.1380158259991106E-12","1.2752865006044793E+0","-2.4050296540500578E-13","2.4144801950697001E+0","6.2390579575264624E+0","2.7655584022272841E+1","1.3807036235145500E+0","1.215058560962404E-2"
"983","-1.6909433061550745E+0","-5.5962763630389788E-23","1.5804680082983757E-1","-1.0116230779282754E-12","1.2751119094522589E+0","-2.3679914887453270E-13","2.4141109548475299E+0","6.2390542798634954E+0","2.7655567720466081E+1","1.3806161650508499E+0","1.215058560962404E-2"
"982","-1.6907109393862831E+0","-2.2361879623734381E-23","1.6117537825934816E-1","-1.0593579994441014E-12","1.2749338355934170E+0","-2.5599207634033767E-13","2.4137343896874701E+0","6.2390505272103667E+0","2.7655551086253894E+1","1.3805269774915800E+0","1.215058560962404E-2"
"981","-1.6904740270209004E+0","1.9759220394892958E-23","1.6430350945707087E-1","-1.0495419985413439E-12","1.2747522800029305E+0","-2.5901576640905122E-13","2.4133505040622900E+0","6.2390466994903910E+0","2.7655534119296362E+1","1.3804360622702101E+0","1.215058560962404E-2"
"980","-1.6902325702226311E+0","5.5610914421138197E-23","1.6743118581554359E-1","-1.1244726514030155E-12","1.2745672436768063E+0","-2.6270102748178561E-13","2.4129593025284199E+0","6.2390427966253190E+0","2.7655516819246635E+1","1.3803434207599701E+0","1.215058560962404E-2"
"979","-1.6899865701771239E+0","1.4475708852374710E-23","1.7055839873156556E-1","-1.1423594634623205E-12","1.2743787276298582E+0","-2.7188346371990700E-13","2.4125607897282899E+0","6.2390388185353380E+0","2.7655499185750926E+1","1.3802490544723800E+0","1.215058560962404E-2"
"978","-1.6897360280917335E+0","-8.6073876903544488E-23","1.7368513960624968E-1","-1.2251729279979778E-12","1.2741867328952921E+0","-2.6008326508107453E-13","2.4121549703906502E+0","6.2390347651391123E+0","2.7655481218448706E+1","1.3801529648985200E+0","1.215058560962404E-2"
"977","-1.6894809451951638E+0","2.3638509887247566E-23","1.7681139984505348E-1","-7.2525987904118049E-13","1.2739912605240962E+0","-2.2479979016179245E-13","2.4117418493311500E+0","6.2390306363537658E+0","2.7655462916972610E+1","1.3800551535350301E+0","1.215058560962404E-2"
